hgnc_symbol	entrezgene_id	chromosome_name	start_position	end_position	strand	CHR	win_start	win_end
BOLA3	388962	2	74362525	74375121	-1	2	74352525	74410121
MRGPRX1	259249	11	18955360	18961054	-1	11	18945360	18996054
TPPP	11076	5	660883	693510	-1	5	650883	728510
MRGPRX2	117194	11	19076002	19082228	-1	11	19066002	19117228
HAUS1	115106	18	43684298	43708299	1	18	43649298	43718299
AK4	100507855	1	65613232	65697828	1	1	65578232	65707828
AK4	205	1	65613232	65697828	1	1	65578232	65707828
TRIM72	493829	16	31225342	31236510	1	16	31190342	31246510
RTL1	388015	14	101346992	101351184	-1	14	101336992	101386184
ANO1	55107	11	69924408	70035634	1	11	69889408	70045634
FAM163B	642968	9	136444079	136451319	-1	9	136434079	136486319
PIBF1	10464	13	73356197	73590591	1	13	73321197	73600591
IVL	3713	1	152881021	152884362	1	1	152846021	152894362
CUZD1	50624	10	124591665	124639146	-1	10	124581665	124674146
NAA11	84779	4	80146848	80247204	-1	4	80136848	80282204
AMD1	262	6	111195973	111216916	1	6	111160973	111226916
SMIM14	201895	4	39547950	39640710	-1	4	39537950	39675710
MYLK4	340156	6	2663863	2751200	-1	6	2653863	2786200
PYDC1	260434	16	31227283	31228680	-1	16	31217283	31263680
RDH12	145226	14	68168603	68201169	1	14	68133603	68211169
DBH	1621	9	136501482	136524466	1	9	136466482	136534466
GK2	2712	4	80327508	80329372	-1	4	80317508	80364372
DIO3	1735	14	102027688	102029789	1	14	101992688	102039789
GALR3	8484	22	38219389	38221502	1	22	38184389	38231502
ZDHHC13	54503	11	19138646	19197969	1	11	19103646	19207969
SPRR4	163778	1	152943142	152945050	1	1	152908142	152955050
BSCL2	26580	11	62457747	62477317	-1	11	62447747	62512317
INSM1	3642	20	20348765	20351590	1	20	20313765	20361590
NT5C2	22978	10	104845940	104953056	-1	10	104835940	104988056
RABL3	285282	3	120405528	120461840	-1	3	120395528	120496840
LRCH4	4034	7	100169855	100183776	-1	7	100159855	100218776
SPRR1A	6698	1	152956557	152958289	1	1	152921557	152968289
TLR9	54106	3	52255096	52273183	-1	3	52245096	52308183
UBE2K	3093	4	39699664	39784412	1	4	39664664	39794412
FAM157A	101928670	3	197879237	197925886	1	3	197844237	197935886
CEP164	22897	11	117185273	117283984	1	11	117150273	117293984
ZDHHC11	79844	5	710471	851101	-1	5	700471	886101
ITGAM	3684	16	31271311	31344213	1	16	31236311	31354213
PROSER2	254427	10	11865338	11914276	1	10	11830338	11924276
SPRR3	6707	1	152974223	152976332	1	1	152939223	152986332
KLF5	688	13	73629114	73651676	1	13	73594114	73661676
RAC1	5879	7	6414154	6443608	1	7	6379154	6453608
CHST4	10164	16	71559136	71572649	1	16	71524136	71582649
MYL12A	10627	18	3247479	3256234	1	18	3212479	3266234
ANKRD54	129138	22	38226862	38245334	-1	22	38216862	38280334
GTF3C6	112495	6	111279763	111289093	1	6	111244763	111299093
MOB1A	55233	2	74379655	74406025	-1	2	74369655	74441025
DCTN2	10540	12	57923885	57941114	-1	12	57913885	57976114
DNAJC6	9829	1	65713902	65881552	1	1	65678902	65891552
MAF1	84232	8	145159402	145162514	1	8	145124402	145172514
SPRR1B	6699	1	153003678	153005376	1	1	152968678	153015376
RALGAPA2	57186	20	20370196	20693131	-1	20	20360196	20728131
TAT	6898	16	71599563	71611033	-1	16	71589563	71646033
ZBTB5	9925	9	37438111	37465396	-1	9	37428111	37500396
KLF12	11278	13	74260226	74708394	-1	13	74250226	74743394
LINC00710	254312	10	10969021	10994197	-1	10	10959021	11029197
SPRR2D	6703	1	153012201	153014407	-1	1	153002201	153049407
ZCCHC8	55596	12	122957417	122985518	-1	12	122947417	123020518
NPC1L1	29881	7	44552134	44580914	-1	7	44542134	44615914
RAD51	5888	15	40986972	41024354	1	15	40951972	41034354
CELF2-AS2	439950	10	11117094	11140436	-1	10	11107094	11175436
SPRR2A	6700	1	153028589	153030013	-1	1	153018589	153065013
MYL12B	103910	18	3261907	3278282	1	18	3226907	3288282
GABARAPL1	23710	12	10365057	10375727	1	12	10330057	10385727
CELF2-AS1	414196	10	11358797	11361847	-1	10	11348797	11396847
PRKAG3	53632	2	219687106	219696809	-1	2	219677106	219731809
KCNIP1	30820	5	169780491	170163636	1	5	169745491	170173636
MARVELD3	91862	16	71660064	71676017	1	16	71625064	71686017
ZNF474	133923	5	121465208	121515312	1	5	121430208	121525312
LBR	3930	1	225589204	225616627	-1	1	225579204	225651627
POLR1E	64425	9	37485932	37503694	1	9	37450932	37513694
SPRR2B	6701	1	153042700	153113927	-1	1	153032700	153148927
EIF4E3	317649	3	71724567	71803924	-1	3	71714567	71838924
PROSER2-AS1	219731	10	11891612	11936699	-1	10	11881612	11971699
SPRR2E	6704	1	153065611	153078660	-1	1	153055611	153113660
WNK4	65266	17	40932696	40948954	1	17	40897696	40958954
PANK4	55229	1	2439972	2458039	-1	1	2429972	2493039
ANTXR2	118429	4	80822303	81046608	-1	4	80812303	81081608
SPRR2F	6705	1	153084590	153085991	-1	1	153074590	153120991
SARDH	1757	9	136528682	136605077	-1	9	136518682	136640077
MTHFD2	10797	2	74425689	74444692	1	2	74390689	74454692
SPRR2G	6706	1	153122058	153123345	-1	1	153112058	153158345
MARCH7	64844	2	160569000	160627538	1	2	160534000	160637538
LELP1	149018	1	153175919	153177596	1	1	153140919	153187596
EIF3L	51386	22	38244875	38285414	1	22	38209875	38295414
MIA2	117153	14	39699435	39722859	1	14	39664435	39732859
QTRT1	81890	19	10812106	10824113	1	19	10777106	10834113
PIGV	55650	1	27113963	27124889	1	1	27078963	27134889
PRR9	574414	1	153190060	153191793	1	1	153155060	153201793
CASC3	102466986	17	38296571	38328436	1	17	38261571	38338436
CASC3	22794	17	38296571	38328436	1	17	38261571	38338436
KLKB1	3818	4	187130133	187179625	1	4	187095133	187189625
PDS5A	23244	4	39824483	39979576	-1	4	39814483	40014576
TBC1D4	9882	13	75858808	76056250	-1	13	75848808	76091250
TGIF1	7050	18	3411606	3458409	1	18	3376606	3468409
VEZF1	7716	17	56048910	56065620	-1	17	56038910	56100620
TEAD2	8463	19	49843852	49865714	-1	19	49833852	49900714
ENAH	55740	1	225674537	225840844	-1	1	225664537	225875844
C18orf25	147339	18	43753519	43846949	1	18	43718519	43856949
LOR	4014	1	153232176	153234598	1	1	153197176	153244598
CDC23	8697	5	137523339	137549032	-1	5	137513339	137584032
DAGLB	221955	7	6448757	6523821	-1	7	6438757	6558821
RPF2	84154	6	111303218	111349466	1	6	111268218	111359466
LEPR	54741	1	65886248	66107242	1	1	65851248	66117242
LEPR	3953	1	65886248	66107242	1	1	65851248	66117242
SORBS3	10174	8	22402499	22433301	1	8	22367499	22443301
SIRT4	23409	12	120740119	120751052	1	12	120705119	120761052
PPP2R5C	5527	14	102228135	102394326	1	14	102193135	102404326
MAFG	4097	17	79876146	79885590	-1	17	79866146	79920590
ZDHHC18	84243	1	27153201	27184093	1	1	27118201	27194093
PGLYRP3	114771	1	153270338	153283194	-1	1	153260338	153318194
HES5	388585	1	2460184	2461684	-1	1	2450184	2496684
FBXO10	26267	9	37510889	37588871	-1	9	37500889	37623871
PHLPP2	23035	16	71671738	71758604	-1	16	71661738	71793604
SORBS1	10580	10	97071528	97321171	-1	10	97061528	97356171
RNF165	494470	18	43906772	44043103	1	18	43871772	44053103
CHFR	55743	12	133398773	133532890	-1	12	133388773	133567890
SRSF1	6426	17	56080721	56084707	-1	17	56070721	56119707
CELF6	60677	15	72577068	72612470	-1	15	72567068	72647470
MIR4745	100616459	19	804940	805001	1	19	769940	815001
MIR3187	100422854	19	813584	813653	1	19	778584	823653
PGLYRP4	57115	1	153302596	153321316	-1	1	153292596	153356316
RNU6-9	101954271	19	893484	893590	1	19	858484	903590
RNU6-9	26827	19	893484	893590	1	19	858484	903590
RNU6-9	26826	19	893484	893590	1	19	858484	903590
KLC4	89953	6	43008515	43042837	1	6	42973515	43052837
TNFRSF14	8764	1	2487078	2496821	1	1	2452078	2506821
RNU6-2	101954271	19	1021521	1021627	1	19	986521	1031627
RNU6-2	26827	19	1021521	1021627	1	19	986521	1031627
RNU6-2	26826	19	1021521	1021627	1	19	986521	1031627
CSRP3	8048	11	19203578	19232120	-1	11	19193578	19267120
SYT15	83849	10	46955444	46971400	-1	10	46945444	47006400
CPSF3	51692	2	9563697	9613230	1	2	9528697	9623230
FAM203A	728071	8	145192672	145195746	1	8	145157672	145205746
FAM203A	51236	8	145192672	145195746	1	8	145157672	145205746
F11	2160	4	187187099	187210835	1	4	187152099	187220835
IL32	9235	16	3115298	3131908	1	16	3080298	3141908
CIRBP-AS1	148046	19	1268165	1270240	-1	19	1258165	1305240
PMCH	5367	12	102590237	102591623	-1	12	102580237	102626623
KCNMB1	3779	5	169801675	169816681	-1	5	169791675	169851681
SRP9	6726	1	225965531	225978168	1	1	225930531	225988168
ZFYVE26	23503	14	68194091	68283307	-1	14	68184091	68318307
PLXNC1	10154	12	94542499	94701451	1	12	94507499	94711451
LRRC3	81543	21	45875369	45878739	1	21	45840369	45888739
MICALL1	85377	22	38301664	38338829	1	22	38266664	38348829
ITGAX	3687	16	31366455	31394318	1	16	31331455	31404318
LEPROT	54741	1	65886270	65901690	1	1	65851270	65911690
TOMM5	401505	9	37582643	37592639	-1	9	37572643	37627639
DSCAML1	57453	11	117298489	117688240	-1	11	117288489	117723240
TSPEAR	54084	21	45917775	46131495	-1	21	45907775	46166495
DKKL1	27120	19	49865040	49878373	1	19	49830040	49888373
EPHX1	2052	1	225997794	226033260	1	1	225962794	226043260
SPG11	80208	15	44854894	44955876	-1	15	44844894	44990876
S100A9	6280	1	153330330	153333503	1	1	153295330	153343503
EEF1B2	619569	2	207024309	207027652	1	2	206989309	207037652
EEF1B2	1933	2	207024309	207027652	1	2	206989309	207037652
PYCR1	5831	17	79890260	79900288	-1	17	79880260	79935288
HTR4	3360	5	147830595	148056798	-1	5	147820595	148091798
MIR1909	100302210	19	1816158	1816237	-1	19	1806158	1851237
COMMD6	170622	13	76099350	76123575	-1	13	76089350	76158575
S100A12	6283	1	153346184	153348125	-1	1	153336184	153383125
MTNR1A	4543	4	187454809	187476721	-1	4	187444809	187511721
GABRP	2568	5	170190354	170241051	1	5	170155354	170251051
PDCD2L	84306	19	34895289	34917073	1	19	34860289	34927073
FADD	8772	11	70049269	70053496	1	11	70014269	70063496
CSNK1G2-AS1	255193	19	1952530	1954585	-1	19	1942530	1989585
E2F8	79733	11	19245610	19263167	-1	11	19235610	19298167
KRTAP10-1	386677	21	45958864	45960078	-1	21	45948864	45995078
KRTAP10-2	386679	21	45970240	45971388	-1	21	45960240	46006388
MIR1227	100302283	19	2234061	2234148	-1	19	2224061	2269148
MIR4321	100423031	19	2250638	2250717	1	19	2215638	2260717
KRTAP10-3	386682	21	45977673	45978643	-1	21	45967673	46013643
FRMPD1	22844	9	37650997	37746901	1	9	37615997	37756901
KRTAP10-4	386672	21	45993606	45994987	1	21	45958606	46004987
S100A8	6279	1	153362508	153363664	-1	1	153352508	153398664
PLA2G1B	5319	12	120759914	120765592	-1	12	120749914	120800592
RAB2B	84932	14	21927179	21945132	-1	14	21917179	21980132
KRTAP10-5	386680	21	45999332	46000481	-1	21	45989332	46035481
GFRA3	2676	5	137588068	137610360	-1	5	137578068	137645360
KRTAP10-6	386674	21	46011149	46012386	-1	21	46001149	46047386
VAV2	7410	9	136627016	136857726	-1	9	136617016	136892726
UCHL3	7347	13	76123619	76180085	1	13	76088619	76190085
RSRC2	65117	12	122989190	123011547	-1	12	122979190	123046547
TMEM63A	9725	1	226033237	226070069	-1	1	226023237	226105069
KRTAP10-8	386681	21	46031996	46032871	1	21	45996996	46042871
KIF21A	55605	12	39687030	39837192	-1	12	39677030	39872192
KRTAP10-9	386676	21	46047040	46048294	1	21	46012040	46058294
FAT1	2195	4	187508937	187647876	-1	4	187498937	187682876
LOXHD1	125336	18	44056935	44236996	-1	18	44046935	44271996
MROH1	727957	8	145202919	145316843	1	8	145167919	145326843
MROH1	377711	8	145202919	145316843	1	8	145167919	145326843
KRTAP10-10	353333	21	46057273	46058370	1	21	46022273	46068370
C22orf23	84645	22	38339528	38349676	-1	22	38329528	38384676
WNT2	7472	7	116916685	116963343	-1	7	116906685	116998343
S100A7A	338324	1	153389000	153395701	1	1	153354000	153405701
KRTAP10-11	386678	21	46066331	46067564	1	21	46031331	46077564
MSI1	4440	12	120779133	120806983	-1	12	120769133	120841983
KRTAP12-4	386684	21	46074130	46074576	-1	21	46064130	46109576
LETM1	3954	4	1813206	1857974	-1	4	1803206	1892974
KRTAP12-3	386683	21	46077849	46078258	1	21	46042849	46088258
KRTAP12-2	353323	21	46086106	46086844	-1	21	46076106	46121844
SFN	2810	1	27189633	27190947	1	1	27154633	27200947
KRTAP12-1	353332	21	46101491	46102078	-1	21	46091491	46137078
KRTAP10-12	386685	21	46117087	46117959	1	21	46082087	46127959
KRTAP10-12	386675	21	46117087	46117959	1	21	46082087	46127959
PDE4B	5142	1	66258197	66840259	1	1	66223197	66850259
CXCR6	10663	3	45982425	45989845	1	3	45947425	45999845
SLC16A10	117247	6	111408781	111552397	1	6	111373781	111562397
GPN2	54707	1	27202624	27216788	-1	1	27192624	27251788
CCDC155	147872	19	49891475	49921251	1	19	49856475	49931251
S100A7L2	645922	1	153409534	153412425	-1	1	153399534	153447425
RWDD2A	112611	6	83903098	83908651	1	6	83868098	83918651
GALNTL5	168391	7	151653464	151717019	1	7	151618464	151727019
XCR1	2829	3	46058516	46069234	-1	3	46048516	46104234
GTF2E1	2960	3	120461484	120501916	1	3	120426484	120511916
S100A7	6278	1	153430220	153433177	-1	1	153420220	153468177
UBE2G2	7327	21	46188955	46221934	-1	21	46178955	46256934
ZNF366	167465	5	71738479	71803554	-1	5	71728479	71838554
GALNT15	117248	3	16216156	16273499	1	3	16181156	16283499
TRMT10B	158234	9	37753804	37778969	1	9	37718804	37788969
CEBPD	1052	8	48649471	48651648	-1	8	48639471	48686648
UPF2	26019	10	11962021	12085169	-1	10	11952021	12120169
POLR2F	5435	22	38348614	38437922	1	22	38313614	38447922
PPFIA1	8500	11	70116806	70230509	1	11	70081806	70240509
WRNIP1	56897	6	2765648	2787186	1	6	2730648	2797186
VIT	5212	2	36923833	37041935	1	2	36888833	37051935
GPATCH3	63906	1	27216979	27226957	-1	1	27206979	27261957
ZFP42	132625	4	188916925	188926204	1	4	188881925	188936204
CCR3	1232	3	46205096	46308197	1	3	46170096	46318197
S100A6	6277	1	153507075	153508720	-1	1	153497075	153543720
KIAA1919	91749	6	111580551	111592370	1	6	111545551	111602370
ME1	4199	6	83920108	84140797	-1	6	83910108	84175797
CD302	9936	2	160625364	160654753	-1	2	160615364	160689753
ASZ1	136991	7	117003276	117068177	-1	7	116993276	117103177
TRIML2	205860	4	189012427	189030757	-1	4	189002427	189065757
HEXA	3073	15	72635775	72668817	-1	15	72625775	72703817
VPS13B	157680	8	100025494	100889808	1	8	99990494	100899808
DNM2	1785	19	10828755	10944164	1	19	10793755	10954164
S100A5	6276	1	153509623	153514241	-1	1	153499623	153549241
COX6A1	1337	12	120875893	120878545	1	12	120840893	120888545
NUDC	10726	1	27226729	27273353	1	1	27191729	27283353
LEFTY1	10637	1	226073982	226099082	-1	1	226063982	226134082
AP1G1	164	16	71762913	71843104	-1	16	71752913	71878104
SOX10	6663	22	38366693	38383429	-1	22	38356693	38418429
GNG3	2785	11	62475130	62476673	1	11	62440130	62486673
GPRIN2	9721	10	46994087	47005643	1	10	46959087	47015643
EXOSC3	51010	9	37766975	37801434	-1	9	37756975	37836434
BRD3	8019	9	136895427	136933657	-1	9	136885427	136968657
TOX4	9878	14	21944756	21967319	1	14	21909756	21977319
NPY4R	100996758	10	47083534	47088320	1	10	47048534	47098320
TRIML1	339976	4	189060573	189068897	1	4	189025573	189078897
HNRNPUL2	221092	11	62480102	62494821	-1	11	62470102	62529821
TMEM131	23505	2	98372799	98612388	-1	2	98362799	98647388
S100A4	6275	1	153516089	153522612	-1	1	153506089	153557612
PLSCR4	57088	3	145910126	145968966	-1	3	145900126	146003966
PYCR2	102466270	1	226107578	226111978	-1	1	226097578	226146978
PYCR2	29920	1	226107578	226111978	-1	1	226097578	226146978
WNT6	7475	2	219724544	219738955	1	2	219689544	219748955
CSTF2T	23283	10	53455247	53459355	-1	10	53445247	53494355
DDX56	54606	7	44605016	44614650	-1	7	44595016	44649650
TWF2	11344	3	52262626	52273276	-1	3	52252626	52308276
DKK1	22943	10	54074056	54077802	1	10	54039056	54087802
TTC9C	283237	11	62495541	62507765	1	11	62460541	62517765
DCAF10	79269	9	37800499	37867663	1	9	37765499	37877663
CDC25C	995	5	137620954	137674044	-1	5	137610954	137709044
FXYD2	486	11	117671559	117699413	-1	11	117661559	117734413
WNT10A	80326	2	219745085	219764303	1	2	219710085	219774303
DYNLL2	140735	17	56160776	56172897	1	17	56125776	56182897
WDR5	11091	9	137000487	137025093	1	9	136965487	137035093
ZBTB3	79842	11	62515791	62521660	-1	11	62505791	62556660
OR4D1	26689	17	56232494	56233517	1	17	56197494	56243517
CNDP1	84735	18	72201675	72254448	1	18	72166675	72264448
PICK1	9463	22	38452318	38471708	1	22	38417318	38481708
OR4D2	124538	17	56247017	56247940	1	17	56212017	56257940
SNCAIP	9627	5	121647049	121799914	1	5	121612049	121809914
PRKDC	5591	8	48685669	48872743	-1	8	48675669	48907743
MAD2L1	4085	4	120976763	120988229	-1	4	120966763	121023229
SAP25	100316904	7	100169855	100171270	-1	7	100159855	100206270
CDK5R2	8941	2	219824377	219826876	1	2	219789377	219836876
EPX	8288	17	56270098	56282535	1	17	56235098	56292535
KDELR2	11014	7	6485584	6523873	-1	7	6475584	6558873
FRG1	101930531	4	190861943	190884359	1	4	190826943	190894359
FRG1	101930278	4	190861943	190884359	1	4	190826943	190894359
FRG1	100996779	4	190861943	190884359	1	4	190826943	190894359
FRG1	100289097	4	190861943	190884359	1	4	190826943	190894359
FRG1	2483	4	190861943	190884359	1	4	190826943	190894359
S100A3	6274	1	153519805	153521848	-1	1	153509805	153556848
FEV	54738	2	219845809	219850379	-1	2	219835809	219885379
RANBP17	64901	5	170288874	170727019	1	5	170253874	170737019
POLR2G	5436	11	62529016	62534182	1	11	62494016	62544182
OR4F21	441308	8	116049	117043	-1	8	106049	152043
MBL2	4153	10	54525140	54531460	-1	10	54515140	54566460
SLC25A51	92014	9	37879400	37904350	-1	9	37869400	37939350
SPAG7	9552	17	4862521	4871167	-1	17	4852521	4906167
TNPO1	3842	5	72112139	72212560	1	5	72077139	72222560
ADRB2	154	5	148206156	148208196	1	5	148171156	148218196
WHSC1	7468	4	1873151	1983934	1	4	1838151	1993934
NR0B2	8431	1	27237980	27240457	-1	1	27227980	27275457
DLGAP1	9229	18	3496030	4455335	-1	18	3486030	4490335
STXBP5L	9515	3	120626919	121143608	1	3	120591919	121153608
ZSCAN10	84891	16	3138891	3149318	-1	16	3128891	3184318
RAPGEFL1	51195	17	38333263	38351908	1	17	38298263	38361908
LMO7	4008	13	76194570	76434004	1	13	76159570	76444004
RXRA	6256	9	137208944	137332431	1	9	137173944	137342431
C1orf172	126695	1	27276053	27286897	-1	1	27266053	27321897
SHB	6461	9	37919131	38069210	-1	9	37909131	38104210
SERPINB1	1992	6	2832566	2842240	-1	6	2822566	2877240
DPH3	285381	3	16299485	16306479	-1	3	16289485	16341479
ZFP57	346171	6	29640169	29648887	-1	6	29630169	29683887
TRNP1	388610	1	27320198	27327389	1	1	27285198	27337389
LEFTY2	10637	1	226124298	226129189	-1	1	226114298	226164189
LEFTY2	7044	1	226124298	226129189	-1	1	226114298	226164189
S100A2	6273	1	153533584	153540366	-1	1	153523584	153575366
ALDH1B1	219	9	38392661	38398658	1	9	38357661	38408658
FAM213B	127281	1	2517930	2522908	1	1	2482930	2532908
ZNF596	169270	8	182137	197342	1	8	147137	207342
TAF6L	10629	11	62538775	62554814	1	11	62503775	62564814
FAM46B	115572	1	27331511	27339327	-1	1	27321511	27374327
SGIP1	84251	1	66999066	67213982	1	1	66964066	67223982
IGFBPL1	347252	9	38408991	38424444	-1	9	38398991	38459444
NSRP1	84081	17	28442539	28513493	1	17	28407539	28523493
ZNF407	55628	18	72265106	72777627	1	18	72230106	72787627
SDE2	163859	1	226170403	226187032	-1	1	226160403	226222032
ZDHHC11B	653082	5	710475	767067	-1	5	700475	802067
ITGAD	3681	16	31404633	31437826	1	16	31369633	31447826
ZACN	353174	17	74068042	74079747	1	17	74033042	74089747
OXNAD1	92106	3	16306706	16391806	1	3	16271706	16401806
ZNF205	7755	16	3162561	3170518	1	16	3127561	3180518
SLC16A8	23539	22	38474141	38480100	-1	22	38464141	38515100
FBXO24	26261	7	100181605	100198740	1	7	100146605	100208740
CCR1	1230	3	46243200	46249887	-1	3	46233200	46284887
ANKRD18A	253650	9	38540566	38620657	-1	9	38530566	38655657
PRDM5	11107	4	121606074	121844025	-1	4	121596074	121879025
SLC9A1	6548	1	27425306	27493472	-1	1	27415306	27528472
SH3TC2	79628	5	148303202	148442726	-1	5	148293202	148477726
CCR2	729230	3	46395225	46402419	1	3	46360225	46412419
BAIAP2L2	80115	22	38480896	38506677	-1	22	38470896	38541677
S100A16	140576	1	153579362	153585621	-1	1	153569362	153620621
TMEM223	79064	11	62539101	62559493	-1	11	62529101	62594493
COL5A1	1289	9	137533620	137736686	1	9	137498620	137746686
H3F3A	3021	1	226249552	226259702	1	1	226214552	226269702
H3F3A	3020	1	226249552	226259702	1	1	226214552	226269702
CCR5	1234	3	46411633	46417697	1	3	46376633	46427697
MIR548AK	100616488	10	12172759	12172815	-1	10	12162759	12207815
MYH13	8735	17	10201401	10276447	-1	17	10191401	10311447
UBA2	10054	19	34919257	34960853	1	19	34884257	34970853
COX6A2	1339	16	31439052	31439967	-1	16	31429052	31474967
