hgnc_symbol	entrezgene_id	CHR	win_start	win_end	gene_p	n_snps	mean_beta	best_snp	best_snp_p	gene_p_adj
TAGLN3	29114	3	111682511	111742734	0.600965646489157	5	0.00813210006333476	rs951338	0.265636902460716	0.999969860142616
SF3B2	10992	11	65783200	65846779	0.600986759385387	9	-0.00129297240946852	rs557675	0.0667763065983763	0.999969860142616
UPK3BL	100134938	7	102267472	102318238	0.600995826352822	3	0.00997360210765317	rs712842	0.329826026552204	0.999969860142616
UPK3BL	548644	7	102267472	102318238	0.600995826352822	3	0.00997360210765317	rs712842	0.329826026552204	0.999969860142616
POLR2J2	246721	7	102267496	102347088	0.600995826352822	5	0.00898362259932606	rs803118	0.170155661311229	0.999969860142616
CTNND1	1500	11	57485715	57597018	0.600996782165715	11	-0.000721574398290789	rs7933797	0.0546360711059741	0.999969860142616
LPGAT1	9926	1	211906799	212039114	0.6010056112381	6	8.29199912607351e-05	rs4951561	0.20276818607963	0.999969860142616
MIR744	100126313	17	11950216	11995313	0.601115910375548	7	-0.0247660795736253	rs11651333	0.325149068751826	0.999969860142616
CTTNBP2NL	55917	1	112903803	113016078	0.601135230295737	5	0.0153087587396375	rs4839273	0.148810134180103	0.999969860142616
WIZ	58525	19	15522319	15595762	0.601245985000125	25	0.00344825846487404	rs4809209	0.0486990303201609	0.999969860142616
PEA15	8682	1	160140127	160195166	0.601255901066387	26	-0.0108177212075108	rs61803844	0.0295629454809101	0.999969860142616
IQCJ	654502	3	158645717	158994096	0.601281280336027	47	0.0101798304554185	rs414357	0.0182131119798002	0.999969860142616
FAM104A	84923	17	71193492	71267892	0.601480876368185	11	0.0057399926764493	rs12946942	0.104274192404826	0.999969860142616
PATE2	399967	11	125636008	125683714	0.601500431047245	3	0.0242998330882403	rs535132	0.393416510867859	0.999969860142616
PTPRG	5793	3	61512243	62293288	0.601502782766071	192	0.00962490563329521	rs7640090	0.0106501860806451	0.999969860142616
ZNF286A	57335	17	15568006	15658092	0.601528912112599	8	0.0077079727120223	rs949426	0.247596637987712	0.999969860142616
CRIM1	101929500	2	36548069	36788278	0.601552218581674	84	0.00243697304734148	rs7355709	0.00716133593549612	0.999969860142616
CRIM1	51232	2	36548069	36788278	0.601552218581674	84	0.00243697304734148	rs7355709	0.00716133593549612	0.999969860142616
LINC01114	284998	2	105353096	105409177	0.601560575896192	154	0.00115601304159072	rs189692063	0.00961613796573867	0.999969860142616
LINC00583	100113404	9	13892970	13955609	0.60156380319468	2	-0.0204726476529615	rs10810059	0.483211752597105	0.999969860142616
PPP1R21	129285	2	48632737	48752525	0.601669576404916	36	-0.00630609712625183	rs72807948	0.0242227357427895	0.999969860142616
ARFGAP1	55738	20	61869137	61931142	0.601736714121358	3	-0.0154476958283954	rs1740362	0.228031614781425	0.999969860142616
RALBP1	10928	18	9440007	9548114	0.601749762251917	10	-0.00460393434277375	rs3786174	0.138763689447188	0.999969860142616
RBM12	10137	20	34226847	34287878	0.601923881973726	9	-0.0231866547750901	rs819141	0.184738534341526	0.999969860142616
ALDH5A1	7915	6	24460080	24547435	0.601995368104448	25	0.00498699693013289	rs2744597	0.0777570463147288	0.999969860142616
CCDC122	160857	13	44388045	44488827	0.60202199680876	7	-0.00541946734234169	rs17065780	0.247757226781308	0.999969860142616
SEPN1	57190	1	26091667	26154713	0.602175612311255	1	0.0242864556344026	rs1981135	0.602175612311255	0.999969860142616
SUB1	10923	5	32496739	32614185	0.602236946891475	24	-0.0085796347024935	rs2442115	0.0253623991207194	0.999969860142616
GMFB	2764	14	54931202	54990914	0.602254075178409	1	-0.0174994703158866	rs8018800	0.602254075178409	0.999969860142616
TCTN2	79867	12	124120660	124202948	0.602327687607632	25	0.000202766039445825	rs7958287	0.0443767463417529	0.999969860142616
FLVCR1-AS1	642946	1	213015450	213066430	0.60233326242016	1	-0.0144179595782071	rs4951477	0.60233326242016	0.999969860142616
RASSF2	9770	20	4750669	4839291	0.602359774713582	38	-0.00480717005654019	rs13039769	0.0237239388958511	0.999969860142616
MIR3935	100500891	16	56244432	56289535	0.602485464682277	10	0.00654441554110378	rs4784649	0.0826325619423777	0.999969860142616
DES	1674	2	220248099	220301461	0.602488612430537	14	-0.0186097081358099	rs7600944	0.0673646783858131	0.999969860142616
MTUS2	23281	13	29563748	30087892	0.602677148483503	100	-0.00106534420613467	rs541678	0.0146776662344039	0.999969860142616
SNORD89	692205	2	101879398	101924511	0.6027692171985	5	-0.0158906309543341	rs11689885	0.215816426190437	0.999969860142616
ESF1	51575	20	13684969	13800532	0.602790340353579	17	0.00675854073961253	rs78785789	0.0354582553149164	0.999969860142616
CLCA3P	9629	1	87064956	87131059	0.602795574147493	1	0.01945445345031	rs1419132	0.602795574147493	0.999969860142616
TRGC1	445347	7	38287480	38340279	0.602835960056945	22	-0.0209129974935034	rs2191312	0.0479763263994276	0.999969860142616
OR4X2	119764	11	48231608	48277622	0.603089331980165	4	-0.0097242172362241	rs11039627	0.493836540812996	0.999969860142616
OR4X1	390113	11	48250413	48296330	0.603089331980165	4	-0.0097242172362241	rs11039627	0.493836540812996	0.999969860142616
SAMD14	201191	17	48177404	48242246	0.603105666492609	10	-0.0211660921582232	rs9909933	0.231404351284055	0.999969860142616
C17orf104	284071	17	42698762	42777676	0.60313393397647	4	-0.0131672299213602	rs752313	0.242047254101831	0.999969860142616
DBF4B	80174	17	42750976	42839632	0.60313393397647	2	-0.00188184061500705	rs1078523	0.301950191061747	0.999969860142616
CERS6-AS1	100861402	2	169618463	169678471	0.603172181654595	8	0.0174365893771725	rs62171353	0.274851430623889	0.999969860142616
KRTAP5-3	387266	11	1618795	1664693	0.603217974959247	6	-0.0120056713178869	rs4752769	0.224696281561107	0.999969860142616
NDUFV3	4731	21	44264754	44343414	0.603302607292686	4	-0.011220483925994	rs3788115	0.224962470301259	0.999969860142616
EFCAB11	90141	14	90251013	90456121	0.603415957580828	31	0.00836885474763423	rs876259	0.0510672204773634	0.999969860142616
C18orf25	147339	18	43718519	43856949	0.603458997343865	20	0.00320508452312687	rs7235700	0.038265482496837	0.999969860142616
NEK1	4750	4	170304426	170568780	0.603468920696154	22	0.0128315328703991	rs2612408	0.0568092865661334	0.999969860142616
PPAPDC2	403313	9	4627298	4675256	0.603643555463765	20	0.0167525149549752	rs364802	0.0471970365510385	0.999969860142616
C4orf45	152940	4	159804286	159994912	0.603663165259648	16	0.0118971324798833	rs35558727	0.101689315625165	0.999969860142616
SLC22A10	387775	11	62870339	63147190	0.603775657072361	37	-0.0130499091599886	rs544978	0.0270439644467958	0.999969860142616
LINC00663	284440	19	19858175	19922232	0.603821732209203	1	-0.0208204273304921	rs2080261	0.603821732209203	0.999969860142616
SLC35A4	113829	5	139909041	139958688	0.603838441057395	7	0.0349119832890936	rs264357	0.183010305776534	0.999969860142616
ZNF33B	7582	10	43074555	43168992	0.603847784789061	10	0.0258712687650221	rs2435354	0.165331845172886	0.999969860142616
ARHGAP5	394	14	32510320	32638934	0.603850194450329	37	0.000175717136802154	rs12323766	0.0291723043972324	0.999969860142616
N6AMT2	221143	13	21292870	21383097	0.6039794654566	10	0.0204472923293624	rs35009451	0.0934465978735446	0.999969860142616
FAM83B	222584	6	54676569	54816820	0.604095341953983	21	0.0118396651346848	rs9474973	0.0704325884589998	0.999969860142616
ASB15	142685	7	123172064	123287951	0.604219932680194	16	0.00695090457635955	rs7786287	0.0377637457925121	0.999969860142616
MPP3	4356	17	41868167	41945538	0.604322851774043	1	0.0183406837889795	rs6503675	0.604322851774043	0.999969860142616
CD300LG	146894	17	41889516	41950997	0.604322851774043	1	0.0183406837889795	rs6503675	0.604322851774043	0.999969860142616
SLIT2-IT1	100505893	4	20358812	20406479	0.604384697698992	4	-0.0364421693581507	rs60472094	0.151096174424748	0.999969860142616
C1orf146	388649	1	92648497	92721370	0.60457910646474	2	0.0143283906235982	rs11810217	0.30228955323237	0.999969860142616
WDR3	10885	1	118437343	118519165	0.604581038724925	23	0.00947410942190338	rs12042038	0.0736758463928487	0.999969860142616
C22orf42	150297	22	32534993	32590309	0.604707888348122	24	0.00401177436933999	rs2710376	0.0528424392426893	0.999969860142616
POLR1A	25885	2	86237339	86368278	0.604723677594241	17	-0.00808447802420839	rs718292	0.121376574106939	0.999969860142616
KIAA1755	85449	20	36828890	36924174	0.604782766974795	4	-0.00655513583538921	rs3748462	0.24823638999418	0.999969860142616
TMEM116	89894	12	112359086	112485970	0.604850830484451	1	-0.0232016548277948	rs2301756	0.604850830484451	0.999969860142616
ERP29	10961	12	112416120	112471255	0.604850830484451	1	-0.0232016548277948	rs2301756	0.604850830484451	0.999969860142616
OSBP2	23762	22	31054769	31313811	0.604894101512237	20	0.0140396857217532	rs3747152	0.0933944066964065	0.999969860142616
SNORD103B	692235	1	31411964	31457049	0.604988595348543	4	0.0241161372025065	rs4261154	0.321531544707846	0.999969860142616
SNORD103B	692234	1	31411964	31457049	0.604988595348543	4	0.0241161372025065	rs4261154	0.321531544707846	0.999969860142616
TBC1D5	9779	3	17188654	18521309	0.605178581583047	73	0.0101671166541329	rs62240199	0.00829011755593215	0.999969860142616
C1orf132	407025	1	207964863	208077495	0.605369630634237	43	-0.00180137735240403	rs4844635	0.0447644386857363	0.999969860142616
C1orf132	407026	1	207964863	208077495	0.605369630634237	43	-0.00180137735240403	rs4844635	0.0447644386857363	0.999969860142616
MIR608	693193	10	102699742	102744841	0.605396062767042	8	0.0146698185892776	rs999867	0.225081395681595	0.999969860142616
KIRREL3-AS2	100874251	11	126775642	126824986	0.605475525974174	8	-0.00106210224031803	rs10790827	0.335446569301028	0.999969860142616
ALPK1	80216	4	113171665	113373776	0.605518036790552	31	0.0101092795839923	rs28148	0.0771036790620589	0.999969860142616
CCDC33	101929303	15	74474613	74638813	0.605651957177917	4	0.00135029172641953	rs6495112	0.334723063561237	0.999969860142616
CCDC33	80125	15	74474613	74638813	0.605651957177917	4	0.00135029172641953	rs6495112	0.334723063561237	0.999969860142616
SCARF1	8578	17	1527152	1584041	0.605857419050156	6	-0.0246041423625886	rs9895971	0.182290397991052	0.999969860142616
APBA1	320	9	72032446	72322222	0.605875293813277	37	-0.00136087773288859	rs9314795	0.0299673604003605	0.999969860142616
MFAP3	4238	5	153383466	153610038	0.605876558034029	47	0.00965892206596956	rs4958340	0.0431238352591051	0.999969860142616
C5orf64	285668	5	60898535	61057590	0.605892422314812	6	-0.00555356503340212	rs2909851	0.148613959233756	0.999969860142616
NCOA1	8648	2	24679783	25003571	0.605956510646781	25	0.00508479729157829	rs1550116	0.0656182952907254	0.999969860142616
TNS4	84951	17	38622080	38692849	0.605982746675575	5	-0.00875300506392083	rs7218633	0.197604532605577	0.999969860142616
PRSS53	339105	16	31084746	31135949	0.606031245015506	10	0.00973982056741992	rs749767	0.273667700396618	0.999969860142616
BCKDK	10295	16	31082428	31134110	0.606031245015506	10	0.00973982056741992	rs749767	0.273667700396618	0.999969860142616
C9orf156	51531	9	100656771	100719852	0.606081430776195	15	-0.00193941337294782	rs12238759	0.0949296315936849	0.999969860142616
GPR17	2840	2	128368439	128420213	0.606248174030658	4	0.0217584665063709	rs880719	0.202203274790653	0.999969860142616
FNDC1	84624	6	159555429	159703141	0.606323989872934	31	0.0260824719177176	rs911847	0.0279235065737293	0.999969860142616
SCGB1A1	7356	11	62137575	62200667	0.606327992321638	13	0.00022451177209244	rs11230938	0.116435051503798	0.999969860142616
OR5M8	219484	11	56247825	56293871	0.606342885082093	1	-0.022747578388822	rs11600896	0.606342885082093	0.999969860142616
CFL2	1073	14	35169593	35219029	0.606425098219363	2	-0.0243604326360586	rs12589317	0.398846788174621	0.999969860142616
LINC00618	145249	14	97374916	97421731	0.606500343279029	6	-0.0124731975269021	rs6575623	0.127861353148727	0.999969860142616
MAT1A	4143	10	82021576	82084440	0.606530010145713	29	0.00468460640147997	rs4562759	0.0601436823445184	0.999969860142616
SULT1E1	6783	4	70666498	70760870	0.606613460424052	8	0.00789514806263427	rs79580659	0.141148192135534	0.999969860142616
LRRC72	100506049	7	16531505	16631193	0.60664560790131	37	0.00935266927939553	rs1524750	0.028768624190008	0.999969860142616
MRPL55	128308	1	228284380	228332013	0.606650936247094	2	-0.0233138136688629	rs287613	0.303325468123547	0.999969860142616
NNT	23530	5	43567794	43717507	0.606672205110664	2	-0.0349487688855048	rs3805722	0.303336102555332	0.999969860142616
FBXO45	200933	3	196260482	196325930	0.606779866637349	4	0.0204576682777868	rs12637288	0.339634747230588	0.999969860142616
NLRP14	338323	11	7006677	7102539	0.60698823028688	16	0.00685361545497619	rs4758160	0.163936327655998	0.999969860142616
DNPEP	23549	2	220228268	220299744	0.607073761465803	20	-0.0186126561782064	rs7600944	0.0673646783858131	0.999969860142616
GIP	2695	17	47025916	47080958	0.60708649563387	1	0.0214508334992322	rs57418075	0.60708649563387	0.999969860142616
MIR1228	100302201	12	57553287	57598359	0.607090891700816	7	-0.00622245487223529	rs1678542	0.178355961752551	0.999969860142616
RBM27	54439	5	145548113	145728814	0.607162151268566	15	-0.0410054950373347	rs6866539	0.0404774767512377	0.999969860142616
CASC14	729177	6	22125186	22182422	0.607212684761333	10	-0.00724975261282598	rs75923589	0.0792615015613479	0.999969860142616
LINC00577	100113403	6	105374169	105423402	0.607312784657624	2	0.0210784076391845	rs880177	0.303656392328812	0.999969860142616
TECR	9524	19	14592897	14686792	0.607342831364796	12	0.00592109752421085	rs8113491	0.0842939356621074	0.999969860142616
ADORA2B	136	17	15813231	15889060	0.60735296749559	2	-0.0225197842208617	rs4349188	0.336282809386628	0.999969860142616
OXCT2	64064	1	40225195	40272020	0.607433596221553	5	0.0276204960673263	rs9439018	0.34764125725409	0.999969860142616
MLPH	79083	2	238359071	238473961	0.607467712005589	15	0.00330284977897686	rs57422178	0.148637585864777	0.999969860142616
CATSPER3	347732	5	134268596	134357392	0.607577175065397	2	-0.00663732825932105	rs17165388	0.523388728715827	0.999969860142616
TRIT1	54802	1	40296723	40384183	0.60770001533392	13	0.0116703562654785	rs10889285	0.103949402319342	0.999969860142616
FZD6	8323	8	104275661	104355094	0.607721875426978	10	-0.010478216883945	rs3808395	0.0607721875426978	0.999969860142616
SLC2A6	11182	9	136326217	136379259	0.607835215712804	1	-0.014145309392116	rs11787792	0.607835215712804	0.999969860142616
MIR2276	100313842	13	24701555	24746643	0.607872426066378	8	0.0426000511340146	rs77875133	0.253442116225804	0.999969860142616
HORMAD1	84072	1	150660536	150728364	0.608044175792748	2	-0.0195226022181212	rs17599629	0.304022087896374	0.999969860142616
CHEK1	1111	11	125460036	125556150	0.608143886747096	6	0.0156658178271779	rs11220099	0.23555429843246	0.999969860142616
WBP4	11193	13	41600410	41668137	0.608149571848008	12	0.0157479617914131	rs4942067	0.100487877877998	0.999969860142616
HEY2	23493	6	126033810	126092415	0.608149664633237	1	-0.0309010509023773	rs17053775	0.608149664633237	0.999969860142616
AACS	65985	12	125514925	125637873	0.608225697024495	28	0.00494248308282679	rs4765052	0.038103621084855	0.999969860142616
MLXIP	22877	12	122481628	122641894	0.60824359298916	6	-0.0118943710147759	rs11059100	0.10137393216486	0.999969860142616
CXCL6	6372	4	74667214	74724781	0.608284907016897	7	0.0159882354781385	rs12508045	0.141159609322082	0.999969860142616
C18orf64	100130480	18	6476415	6600652	0.60841381822585	51	0.000499867279343367	rs752605	0.0398347417032698	0.999969860142616
EXOSC6	118460	16	70274134	70320833	0.608493829275934	1	-0.0132526855350602	rs34087264	0.608493829275934	0.999969860142616
ZNF486	90649	19	20243037	20321299	0.608658787934916	4	0.025018933131393	rs7251553	0.226375404696409	0.999969860142616
HNRNPA3P1	10151	10	44272860	44320865	0.608685412221486	6	-0.000897303177239583	rs2209065	0.218219794516845	0.999969860142616
CTAGE10P	220429	13	50429727	50477134	0.608727565372797	8	0.0151544891093246	rs60379059	0.107385771901611	0.999969860142616
ALPK3	57538	15	85324911	85426713	0.608903970915855	11	-0.0225961970353425	rs16975309	0.0553549064468959	0.999969860142616
TMCC2	9911	1	205162304	205252471	0.609139871879493	6	-0.0162877096351802	rs12133884	0.36996973384664	0.999969860142616
MIR5004	100847012	6	33371108	33416214	0.609217533759372	1	0.014268195821302	rs2747479	0.609217533759372	0.999969860142616
CUTA	51596	6	33374219	33421094	0.609217533759372	1	0.014268195821302	rs2747479	0.609217533759372	0.999969860142616
SYNGAP1	8831	6	33352847	33431466	0.609217533759372	2	0.0213511328921941	rs211453	0.311482510704943	0.999969860142616
GOLGA8EP	100132979	15	23400096	23458420	0.609355656931394	3	0.0223001741646547	rs4499211	0.583714303418231	0.999969860142616
GOLGA8EP	390535	15	23400096	23458420	0.609355656931394	3	0.0223001741646547	rs4499211	0.583714303418231	0.999969860142616
MAP4K3	8491	2	39466407	39699453	0.609370057980011	36	-0.023480262018375	rs6724733	0.0169269460550003	0.999969860142616
LINC00906	148145	19	29421038	29471781	0.60940403336845	15	0.019204019961516	rs67992329	0.0979958155041065	0.999969860142616
DAOA-AS1	282706	13	106101404	106193030	0.609435992208408	21	0.00205862647806403	rs7328133	0.0655555410942083	0.999969860142616
PYGB	5834	20	25193705	25288650	0.609465352516209	9	-0.0212923158589405	rs11698185	0.203881339135685	0.999969860142616
LINC00608	151300	2	219805321	219854382	0.609516796578795	3	0.00729884676145437	rs16860351	0.362914134682707	0.999969860142616
MIR569	693154	3	170814453	170859548	0.609701332390126	11	0.0255381071415969	rs34934154	0.147270170393092	0.999969860142616
ZNF597	146434	16	3476104	3528542	0.60980907286328	2	0.00237612902335155	rs7202780	0.590601249420784	0.999969860142616
